108;188;127;189;land;false;plains;2
109;128;191;216;land;false;hills;2
110;214;142;222;land;false;plains;1
111;211;145;176;land;false;plains;1
112;254;246;140;land;false;plains;3
113;249;226;212;land;false;plains;1
114;149;209;154;land;false;plains;1
115;252;121;205;land;false;plains;1
116;190;98;241;land;false;plains;3
117;171;144;230;land;false;forest;1
118;191;125;201;land;false;plains;3
119;247;58;222;land;false;hills;1
120;243;206;223;land;false;plains;3
121;162;147;230;land;true;plains;1
122;161;247;103;land;false;plains;1
123;235;177;174;land;false;hills;1
124;225;223;244;land;false;plains;1
125;188;84;246;land;false;hills;1
126;205;206;138;land;false;plains;1
127;240;239;133;land;false;plains;1
128;208;135;189;land;true;plains;2
129;240;187;150;land;false;forest;1
130;134;204;254;land;false;plains;1
131;132;191;242;land;false;plains;3
132;190;245;220;land;false;forest;1
133;93;232;214;land;false;plains;1
134;125;210;224;land;false;forest;1
135;231;199;198;land;false;plains;1
136;159;231;219;land;false;forest;1
137;173;240;191;land;false;plains;1
138;83;245;175;land;false;plains;1
139;123;234;207;land;false;plains;1
140;114;207;208;land;false;hills;2
141;233;235;55;land;false;plains;1
142;240;147;245;land;false;plains;1
143;92;232;251;land;false;plains;3
144;179;141;237;land;false;forest;1
145;208;230;208;land;false;plains;1
146;246;240;118;land;false;plains;3
147;217;224;78;land;false;plains;1
148;218;159;254;land;false;plains;1
149;101;223;229;land;false;plains;1
150;167;206;144;land;false;plains;2
151;199;186;225;land;true;plains;1
152;222;212;240;land;false;plains;3
153;187;122;204;land;true;hills;2
154;208;198;101;land;false;desert;3
155;145;248;138;land;false;plains;1
156;129;197;224;land;false;plains;1
157;186;176;229;land;false;plains;2
158;218;233;243;land;false;plains;1
159;244;185;106;land;false;plains;1
160;188;181;152;land;false;plains;1
161;133;213;247;land;false;forest;1
162;242;124;178;land;true;plains;1
163;91;248;180;land;false;plains;1
164;205;165;205;land;false;plains;1
165;206;226;128;land;false;plains;1
166;249;202;84;land;false;plains;1
167;214;155;158;land;false;plains;1
168;131;222;228;land;false;forest;1
169;219;167;146;land;false;plains;3
170;190;247;219;land;false;plains;1
171;213;96;217;land;false;forest;3
172;138;250;252;land;true;plains;2
173;198;123;234;land;false;forest;3
174;210;185;159;land;false;plains;1
175;254;130;178;land;false;plains;1
176;174;238;107;land;false;plains;1
177;175;239;145;land;false;plains;1
178;206;129;218;land;true;plains;1
179;209;208;186;land;false;plains;2
180;141;244;219;land;false;hills;1
181;223;253;89;land;true;plains;2
182;238;230;181;land;false;urban;2
183;103;243;233;land;false;forest;1
184;191;244;252;land;false;plains;1
185;171;104;245;land;false;forest;1
186;234;70;223;land;false;plains;2
187;115;234;225;land;false;plains;1
188;247;253;42;land;false;plains;2
189;241;180;109;land;true;plains;1
190;193;210;129;land;false;plains;1
191;155;214;139;land;false;plains;1
192;132;156;251;land;true;plains;4
193;140;230;198;land;false;plains;3
194;187;68;253;land;false;plains;1
195;185;121;234;land;false;plains;1
196;162;244;132;land;false;hills;2
197;251;205;109;land;true;plains;1
198;232;90;185;land;false;forest;1
199;167;243;167;land;false;plains;1
200;192;172;164;land;true;plains;1
201;198;208;212;land;false;plains;2
202;200;162;162;land;false;plains;1
203;170;238;214;land;false;forest;1
204;243;73;248;land;false;plains;1
205;236;155;114;land;false;plains;3
206;105;249;179;land;false;plains;1
207;190;72;247;land;false;plains;1
208;254;250;148;land;true;plains;1
209;240;112;208;land;false;plains;2
210;195;181;218;land;false;plains;1
211;107;237;236;land;false;forest;1
212;47;241;247;land;false;plains;2
213;229;224;125;land;false;plains;3
214;242;211;141;land;false;plains;3
215;207;220;124;land;false;plains;1
216;235;243;75;land;false;plains;1
217;246;158;181;land;false;plains;1
218;240;235;46;land;false;plains;1
219;235;225;155;land;false;forest;1
220;158;177;251;land;true;plains;1
221;166;253;253;land;false;forest;1
222;142;243;241;land;true;plains;1
223;187;156;242;land;false;forest;1
224;219;148;245;land;false;plains;3
225;207;246;224;land;false;plains;1
226;164;175;185;land;false;plains;2
227;212;112;195;land;false;plains;3
228;238;131;156;land;false;plains;1
229;151;198;170;land;false;plains;1
230;201;160;190;land;false;forest;1
231;250;128;230;land;false;plains;1
232;152;155;219;land;false;plains;2
233;249;98;158;land;false;plains;1
234;203;186;205;land;false;plains;1
235;246;198;224;land;false;plains;3
236;231;251;40;land;false;plains;1
237;235;124;195;land;false;plains;1
238;119;253;237;land;false;plains;3
239;224;218;117;land;false;plains;1
240;105;219;195;land;false;plains;1
241;179;150;216;land;false;plains;2
242;185;167;150;land;false;plains;1
243;143;225;190;land;false;plains;1
244;219;108;177;land;false;plains;1
245;167;148;243;land;false;forest;1
246;185;132;200;land;false;plains;1
247;114;186;240;land;false;forest;1
248;210;103;200;land;false;plains;1
249;236;151;231;land;false;forest;1
250;164;213;148;land;false;plains;1
251;247;249;61;land;false;plains;1
252;253;214;171;land;false;urban;3
253;180;189;186;land;false;forest;1
254;207;209;213;land;false;plains;1
255;147;248;233;land;true;forest;1
256;159;161;185;land;false;plains;1
257;186;159;234;land;false;plains;1
258;124;179;249;land;false;forest;1
259;198;223;146;land;false;plains;2
260;190;207;119;land;false;plains;1
261;135;246;127;land;false;forest;1
262;152;243;143;land;false;plains;1
263;200;184;186;land;false;plains;1
264;127;242;229;land;false;plains;1
265;80;223;203;land;false;plains;1
266;94;234;174;land;false;plains;1
267;231;170;117;land;false;plains;1
268;220;127;171;land;false;plains;1
269;170;229;209;land;false;plains;1
270;149;131;254;land;false;plains;1
271;250;189;212;land;false;plains;1
272;164;208;239;land;false;plains;1
273;199;140;171;land;true;plains;1
274;189;188;215;land;false;forest;1
275;225;192;107;land;false;plains;1
276;187;207;111;land;false;plains;2
277;249;133;126;land;true;plains;2
278;249;228;252;land;true;plains;2
279;220;100;204;land;false;plains;1
280;183;253;118;land;true;plains;1
281;254;166;158;land;false;plains;1
282;114;215;251;land;false;plains;2
283;101;235;196;land;false;forest;1
284;245;218;80;land;false;plains;1
285;246;175;126;land;false;plains;1
286;164;177;211;land;false;plains;1
287;99;249;205;land;false;plains;1
288;228;77;221;land;false;plains;1
289;212;236;191;land;false;plains;1
290;209;143;251;land;false;plains;1
291;249;176;104;land;false;forest;1
292;228;112;223;land;true;plains;2
293;210;238;180;land;false;plains;1
294;189;220;126;land;false;hills;1
295;229;126;239;land;false;plains;1
296;154;226;205;land;false;plains;1
297;225;54;231;land;false;plains;1
298;187;242;82;land;false;plains;1
299;177;231;220;land;false;hills;1
300;188;164;246;land;false;plains;1
301;223;253;241;land;false;plains;2
302;218;235;72;land;false;forest;3
303;211;51;251;land;true;plains;1
304;98;248;202;land;false;plains;1
305;236;194;177;land;false;plains;1
306;241;234;247;land;false;forest;1
307;190;79;246;land;false;plains;2
308;110;186;219;land;false;plains;1
309;205;159;209;land;true;plains;2
310;245;146;154;land;false;forest;1
311;226;174;186;land;false;plains;3
312;214;120;244;land;false;plains;1
313;184;243;139;land;false;plains;4
314;98;230;229;land;false;plains;1
315;232;219;240;land;false;plains;1
316;169;149;185;land;false;plains;1
317;208;154;152;land;false;forest;1
318;234;220;177;land;false;plains;1
319;142;242;214;land;false;plains;1
320;211;148;170;land;false;forest;1
321;120;194;247;land;false;plains;1
322;181;216;241;land;false;plains;3
323;236;182;100;land;false;plains;1
324;177;141;213;land;false;plains;1
325;142;164;228;land;false;plains;1
326;252;103;167;land;false;plains;1
327;140;225;250;land;true;plains;1
328;158;211;150;land;false;plains;2
329;222;176;163;land;false;plains;1
330;169;220;154;land;false;plains;1
331;208;193;196;land;false;plains;1
332;215;147;249;land;false;hills;1
333;247;195;185;land;false;plains;2
334;206;195;158;land;false;forest;1
335;111;149;241;land;false;plains;1
336;137;231;234;land;false;plains;1
337;204;187;120;land;false;plains;1
338;134;203;182;land;false;forest;2
339;207;139;243;land;false;plains;4
340;182;218;112;land;false;plains;1
341;220;94;189;land;false;plains;1
342;210;238;211;land;false;plains;1
343;218;176;137;land;false;plains;1
344;225;202;151;land;false;plains;3
345;249;236;61;land;false;forest;1
346;153;161;201;land;false;plains;1
347;125;182;228;land;true;forest;2
348;230;154;213;land;false;plains;1
349;181;249;191;land;true;plains;2
350;122;237;201;land;false;forest;2
351;130;188;221;land;false;plains;2
352;215;156;245;land;false;plains;1
353;230;224;230;land;false;forest;1
354;164;164;213;land;false;plains;2
355;225;87;203;land;false;plains;1
356;186;171;195;land;false;plains;1
357;145;252;135;land;false;forest;3
358;59;227;237;land;false;plains;2
359;196;243;246;land;false;plains;1
360;236;95;220;land;false;plains;2
361;243;171;161;land;false;forest;1
362;243;79;182;land;false;plains;3
363;213;104;213;land;false;plains;2
364;213;233;219;land;false;plains;1
365;200;245;225;land;false;plains;1
366;253;243;135;land;false;plains;1
367;99;177;227;land;false;plains;4
368;218;212;234;land;false;forest;2
369;128;221;194;land;false;plains;1
370;229;131;228;land;false;forest;2
371;162;223;191;land;false;plains;1
372;146;179;254;land;false;plains;1
373;109;165;244;land;false;plains;1
374;181;222;118;land;false;plains;2
375;172;211;223;land;false;plains;1
376;133;234;167;land;false;plains;1
377;161;230;210;land;false;plains;1
378;235;246;233;land;false;plains;2
379;144;225;136;land;false;plains;1
380;162;238;229;land;false;forest;1
381;196;198;224;land;false;forest;1
382;239;112;235;land;false;plains;1
383;206;143;169;land;false;plains;1
384;237;196;166;land;false;plains;2
385;213;240;84;land;false;plains;1
386;149;238;124;land;false;forest;1
387;143;247;192;land;true;plains;2
388;238;240;49;land;false;plains;3
389;198;193;210;land;false;forest;1
390;208;87;222;land;false;plains;1
391;192;209;168;land;false;forest;1
392;226;139;157;land;true;plains;2
393;189;117;231;land;false;plains;1
394;219;69;217;land;false;forest;3
395;249;139;161;land;false;plains;1
396;214;71;232;land;false;forest;3
397;96;221;239;land;false;plains;1
398;226;235;163;land;false;plains;1
399;227;67;250;land;true;plains;1
400;121;175;216;land;false;plains;1
401;201;200;179;land;false;plains;2
402;42;245;244;land;false;forest;2
403;248;220;162;land;false;plains;1
404;240;176;172;land;false;plains;2
405;235;65;249;land;false;plains;1
406;204;246;98;land;false;plains;1
407;176;240;125;land;false;forest;1
408;251;146;106;land;false;plains;1
409;222;89;213;land;false;plains;1
410;223;232;72;land;false;plains;1
411;253;112;229;land;false;plains;1
412;193;149;237;land;false;plains;1
413;246;173;87;land;false;plains;1
414;253;246;7;land;false;plains;1
415;202;162;153;land;false;hills;1
416;128;192;182;land;false;plains;1
417;161;141;202;land;false;plains;3
418;95;253;197;land;false;plains;1
419;241;97;242;land;true;plains;4
420;251;191;213;land;false;plains;1
421;166;163;242;land;true;plains;2
422;193;206;203;land;false;plains;1
423;198;240;169;land;false;plains;1
424;251;38;219;land;false;plains;1
425;196;243;63;land;false;plains;3
426;173;110;254;land;true;plains;2
427;171;243;112;land;false;plains;1
428;44;228;239;land;false;plains;2
429;150;180;192;land;false;plains;3
430;158;209;179;land;false;plains;1
431;224;165;241;land;false;forest;1
432;221;187;243;land;false;forest;1
433;178;184;213;land;false;plains;1
434;205;215;206;land;false;forest;1
435;165;235;160;land;false;plains;3
436;234;248;161;land;false;plains;1
437;204;87;238;land;false;plains;2
438;86;233;201;land;false;plains;1
439;178;253;204;land;false;plains;1
440;212;231;238;land;false;plains;1
441;192;249;136;land;false;plains;1
442;121;225;199;land;false;plains;1
443;204;228;160;land;false;plains;1
444;252;200;208;land;true;plains;2
445;225;103;226;land;false;plains;1
446;162;205;248;land;false;forest;1
447;182;220;182;land;false;plains;1
448;236;103;208;land;false;plains;1
449;98;204;253;land;false;plains;1
450;252;145;169;land;false;plains;1
451;117;203;243;land;false;plains;1
452;79;190;235;land;false;plains;2
453;189;178;182;land;false;plains;1
454;250;230;66;land;false;plains;1
455;251;110;170;land;false;plains;1
456;226;187;175;land;false;plains;1
457;145;182;237;land;true;forest;1
458;246;198;59;land;false;plains;1
459;198;220;86;land;false;forest;1
460;191;251;113;land;true;plains;1
461;243;128;180;land;false;plains;1
462;250;246;148;land;false;plains;1
463;235;239;96;land;false;plains;2
464;155;195;218;land;false;forest;1
465;159;252;178;land;false;plains;3
466;251;216;69;land;false;hills;1
467;89;225;197;land;true;plains;2
468;178;101;249;land;true;plains;2
469;249;248;150;land;false;plains;1
470;240;185;107;land;false;plains;1
471;244;77;215;land;false;plains;1
472;179;98;227;land;false;forest;1
473;196;215;152;land;false;plains;1
474;202;110;230;land;true;plains;2
475;173;195;222;land;false;plains;1
476;183;162;225;land;false;forest;1
477;131;227;229;land;false;plains;1
478;135;149;238;land;false;plains;1
479;251;152;146;land;false;forest;1
480;215;171;210;land;false;forest;1
481;166;168;217;land;false;forest;1
482;162;188;234;land;false;plains;3
483;184;166;223;land;false;plains;1
484;92;207;232;land;true;plains;2
485;113;242;164;land;false;forest;2
486;161;245;99;land;false;plains;1
487;117;245;180;land;false;plains;1
488;193;220;222;land;false;hills;1
489;208;225;83;land;false;plains;1
490;175;137;189;land;false;hills;1
491;243;171;127;land;false;plains;2
492;153;206;247;land;false;plains;4
493;250;143;163;land;false;hills;1
494;232;173;152;land;true;plains;1
495;231;178;211;land;false;plains;1
496;199;137;175;land;false;plains;1
497;252;243;227;land;false;forest;1
498;175;238;99;land;false;plains;1
499;185;250;138;land;false;plains;2
500;205;171;239;land;false;plains;1
501;196;147;215;land;false;plains;1
502;216;139;205;land;false;plains;1
503;215;199;171;land;false;forest;1
504;213;167;165;land;true;plains;2
505;248;206;202;land;false;plains;2
506;156;130;223;land;false;plains;1
507;226;238;55;land;false;plains;1
508;231;137;200;land;false;plains;1
509;226;85;225;land;false;forest;1
510;140;220;194;land;false;forest;1
511;243;204;193;land;false;desert;3
512;176;214;210;land;true;plains;1
513;192;114;253;land;false;plains;1
514;228;228;96;land;false;hills;1
515;118;201;221;land;false;plains;1
516;210;222;107;land;false;forest;1
517;30;250;221;land;false;plains;1
518;244;197;106;land;false;plains;2
519;181;234;105;land;false;hills;1
520;210;174;202;land;false;plains;1
521;219;199;200;land;false;plains;1
522;215;171;185;land;false;plains;1
523;156;237;157;land;false;plains;1
524;253;201;179;land;false;plains;3
525;151;170;239;land;false;forest;1
526;152;136;250;land;false;plains;1
527;246;180;124;land;false;forest;1
528;130;153;227;land;false;plains;1
529;198;243;208;land;false;plains;2
530;248;235;228;land;false;forest;1
531;236;234;213;land;false;forest;1
532;193;158;228;land;false;plains;1
533;192;183;225;land;false;plains;3
534;178;184;226;land;false;plains;2
535;198;160;223;land;true;plains;2
536;238;216;130;land;false;plains;3
537;84;211;254;land;false;forest;1
538;222;178;132;land;false;forest;1
539;240;245;60;land;false;plains;1
540;230;161;207;land;false;plains;1
541;176;238;238;land;false;plains;1
542;207;56;249;land;false;plains;1
543;171;253;231;land;true;plains;2
544;171;237;102;land;false;plains;1
545;166;230;133;land;false;urban;2
546;197;145;210;land;false;plains;1
547;203;149;222;land;false;plains;1
548;237;227;82;land;false;plains;1
549;69;208;227;land;false;forest;1
550;208;198;124;land;false;plains;1
551;181;215;221;land;false;plains;3
552;74;233;247;land;false;plains;1
553;163;190;199;land;false;plains;1
554;251;233;118;land;false;plains;1
555;213;238;195;land;false;forest;3
556;254;173;206;land;false;hills;1
557;163;122;219;land;false;plains;1
558;195;199;252;land;false;forest;1
559;154;218;253;land;false;plains;1
560;199;200;246;land;false;plains;1
561;141;214;181;land;false;plains;1
562;249;234;245;land;false;plains;1
563;192;196;210;land;true;plains;1
564;79;206;242;land;false;plains;1
565;198;82;245;land;false;plains;1
566;122;128;254;land;false;plains;1
567;194;199;152;land;false;plains;2
568;221;237;119;land;false;plains;1
569;154;195;152;land;false;hills;3
570;169;159;207;land;false;plains;1
571;253;136;250;land;false;plains;1
572;166;139;246;land;false;plains;1
573;122;205;180;land;false;plains;3
574;218;166;229;land;false;forest;1
575;120;163;245;land;false;forest;1
576;216;226;160;land;false;plains;3
577;131;233;147;land;false;plains;1
578;167;103;254;land;false;plains;1
579;241;181;194;land;false;hills;1
580;231;235;101;land;false;forest;1
581;232;253;83;land;false;plains;1
582;196;167;222;land;true;plains;2
583;229;246;124;land;false;plains;1
584;167;239;146;land;false;plains;1
585;175;247;121;land;false;plains;1
586;215;250;131;land;false;plains;1
587;211;127;175;land;false;forest;1
588;184;135;195;land;false;plains;1
589;217;176;223;land;false;plains;2
590;132;244;189;land;false;plains;1
591;220;48;237;land;true;plains;1
592;237;243;187;land;false;forest;1
593;162;198;214;land;false;plains;2
594;191;200;168;land;false;forest;1
595;100;249;216;land;false;plains;1
596;213;229;193;land;false;plains;1
597;120;144;248;land;false;plains;1
598;211;199;247;land;false;plains;1
599;205;117;230;land;false;plains;1
600;222;238;190;land;false;plains;1
601;164;239;218;land;false;plains;1
602;140;196;195;land;false;plains;3
603;241;146;233;land;false;forest;1
604;113;195;228;land;false;plains;1
605;213;213;165;land;false;forest;1
606;124;236;232;land;false;forest;1
607;178;155;208;land;false;plains;1
608;138;169;221;land;false;forest;1
609;131;207;184;land;false;forest;1
610;224;220;146;land;false;plains;1
611;198;202;112;land;false;plains;3
612;70;213;249;land;false;plains;1
613;194;218;225;land;false;hills;2
614;241;50;248;land;false;plains;1
615;245;185;150;land;false;plains;2
616;132;217;229;land;false;hills;1
617;224;84;241;land;false;hills;1
618;195;161;179;land;false;plains;1
619;69;217;253;land;true;plains;2
620;215;192;127;land;false;plains;1
621;254;63;214;land;false;plains;1
622;174;102;225;land;false;plains;3
623;210;123;247;land;false;plains;2
624;249;213;201;land;false;plains;1
625;189;184;147;land;false;plains;1
626;209;222;144;land;false;plains;1
627;118;180;226;land;false;plains;1
628;141;237;150;land;false;plains;1
629;218;155;135;land;false;plains;1
630;235;159;254;land;false;hills;1
631;170;87;246;land;false;plains;1
632;231;191;172;land;false;plains;1
633;249;127;211;land;false;plains;1
634;179;168;187;land;false;forest;1
635;238;213;88;land;false;forest;1
636;141;167;231;land;false;forest;1
637;153;146;226;land;false;plains;1
638;228;33;252;land;false;plains;1
639;247;119;221;land;false;plains;1
640;189;224;143;land;false;plains;1
641;220;132;223;land;false;plains;1
642;144;250;164;land;false;plains;1
643;246;127;254;land;false;plains;1
644;187;189;246;land;false;plains;1
645;120;209;212;land;false;plains;1
646;243;167;141;land;false;plains;1
647;124;202;251;land;false;plains;1
648;216;174;225;land;false;plains;1
649;191;206;180;land;false;hills;2
650;135;197;220;land;false;forest;1
651;229;60;217;land;false;forest;1
652;212;161;221;land;false;plains;1
653;220;186;165;land;false;forest;1
654;141;235;206;land;false;plains;2
655;196;228;91;land;false;forest;2
656;229;152;141;land;false;plains;1
657;135;199;239;land;false;plains;1
658;185;209;248;land;false;plains;1
659;161;128;254;land;false;forest;1
660;88;228;237;land;false;plains;1
661;227;171;112;land;false;plains;1
662;243;208;129;land;false;plains;1
663;214;148;254;land;false;plains;1
664;240;36;250;land;false;plains;2
665;211;230;142;land;false;forest;1
666;250;156;114;land;false;plains;1
667;230;142;232;land;false;plains;2
668;181;104;218;land;false;forest;1
669;111;192;208;land;false;forest;1
670;193;151;212;land;false;plains;2
671;69;230;217;land;false;plains;1
672;71;221;213;land;false;plains;1
673;213;94;248;land;false;forest;1
674;94;229;252;land;false;hills;2
675;189;107;234;land;false;plains;1
676;235;125;180;land;false;plains;1
677;222;125;185;land;false;plains;3
678;241;73;211;land;false;forest;1
679;187;134;196;land;false;plains;1
680;250;147;136;land;false;plains;1
681;154;182;221;land;true;hills;2
682;188;228;88;land;false;forest;3
683;118;163;239;land;false;plains;1
684;221;38;248;land;false;plains;1
685;195;207;118;land;false;plains;1
686;246;177;186;land;false;forest;1
687;247;213;112;land;false;plains;1
688;247;58;217;land;false;plains;1
689;216;102;193;land;false;plains;2
690;227;141;188;land;false;forest;1
691;179;198;215;land;true;plains;3
692;247;75;253;land;false;plains;1
693;233;208;183;land;false;plains;1
694;177;207;175;land;false;hills;3
695;218;151;226;land;false;plains;1
696;226;196;120;land;false;forest;3
697;251;177;241;land;false;plains;2
698;218;220;207;land;false;plains;1
699;149;237;130;land;false;hills;1
700;234;162;155;land;false;plains;1
701;206;126;186;land;false;forest;1
702;209;147;181;land;false;forest;1
703;190;148;217;land;false;plains;1
704;246;163;184;land;false;plains;1
705;149;208;188;land;false;plains;1
706;100;216;208;land;false;plains;1
707;152;204;170;land;false;plains;1
708;202;122;208;land;false;plains;1
709;244;204;248;land;false;plains;1
710;193;194;173;land;false;forest;1
711;125;175;250;land;false;plains;1
712;204;209;146;land;false;plains;1
713;149;166;243;land;false;plains;1
714;189;204;203;land;false;plains;3
715;232;220;233;land;false;plains;2
716;168;206;130;land;false;plains;1
717;215;162;231;land;true;plains;2
718;150;187;165;land;false;forest;1
719;247;180;212;land;false;forest;1
720;191;197;253;land;false;plains;1
721;144;220;254;land;false;plains;1
722;140;196;240;land;false;plains;1
723;168;150;226;land;false;plains;3
724;221;217;199;land;false;plains;2
725;104;187;235;land;true;plains;1
726;116;204;211;land;false;forest;3
727;120;226;159;land;false;plains;1
728;162;176;248;land;false;forest;1
729;210;163;136;land;false;forest;1
730;234;85;220;land;false;plains;1
731;238;223;64;land;false;forest;1
732;180;166;164;land;false;plains;2
733;168;161;209;land;false;forest;1
734;109;177;234;land;false;plains;1
735;95;227;252;land;false;forest;1
736;226;35;244;land;false;forest;1
737;239;233;244;land;false;hills;1
738;248;243;40;land;false;plains;1
739;126;197;227;land;false;plains;1
740;207;108;193;land;false;plains;1
741;163;207;153;land;false;plains;3
742;251;241;205;land;false;forest;3
743;152;249;195;land;false;plains;1
744;182;128;241;land;false;forest;1
745;221;167;193;land;false;plains;2
746;127;205;234;land;false;plains;3
747;193;168;241;land;true;plains;1
748;226;170;157;land;false;plains;1
749;184;232;238;land;false;plains;1
750;116;185;203;land;false;plains;1
751;230;224;124;land;false;plains;1
752;131;194;197;land;false;hills;1
753;218;234;143;land;false;plains;1
754;159;250;184;land;false;plains;1
755;239;175;253;land;false;plains;1
756;170;251;223;land;false;plains;1
757;229;62;245;land;false;plains;1
758;233;39;240;land;false;plains;1
759;213;129;237;land;true;plains;1
760;238;252;218;land;false;plains;1
761;77;227;231;land;false;plains;2
762;245;156;228;land;false;plains;1
763;247;104;203;land;false;plains;1
764;129;207;213;land;false;plains;1
765;106;171;234;land;false;forest;2
766;219;165;189;land;false;forest;1
767;242;75;235;land;false;plains;3
768;198;216;238;land;false;plains;1
769;183;201;185;land;false;plains;1
770;186;185;160;land;false;plains;1
771;205;157;230;land;false;plains;3
772;186;115;227;land;false;forest;1
773;239;146;139;land;false;forest;1
774;83;222;211;land;false;plains;1
775;246;202;138;land;false;plains;3
776;135;178;205;land;false;plains;1
777;146;229;143;land;false;plains;1
778;176;134;234;land;false;plains;1
779;231;230;92;land;false;forest;1
780;229;107;221;land;false;plains;1
781;221;249;227;land;false;plains;2
782;89;233;209;land;false;plains;1
783;153;206;230;land;false;plains;2
784;249;16;248;land;false;forest;1
785;229;201;223;land;false;plains;3
786;237;250;180;land;false;forest;1
787;222;183;172;land;false;forest;1
788;246;253;28;land;false;plains;1
789;150;180;197;land;false;plains;1
790;182;141;234;land;false;forest;3
791;207;240;244;land;false;plains;1
792;207;101;249;land;false;forest;1
793;121;216;193;land;false;plains;1
794;141;183;212;land;false;plains;1
795;88;214;200;land;false;plains;1
796;98;171;252;land;false;hills;3
797;134;241;202;land;false;hills;1
798;168;102;231;land;false;plains;1
799;223;146;182;land;false;plains;1
800;200;212;249;land;false;forest;1
801;245;72;215;land;false;plains;1
802;249;177;143;land;false;hills;2
803;242;250;60;land;false;forest;1
804;226;252;194;land;false;plains;2
805;247;213;141;land;false;hills;2
806;237;70;243;land;false;plains;1
807;213;137;253;land;false;plains;1
808;226;179;137;land;false;plains;3
809;228;121;182;land;false;forest;1
810;221;182;135;land;false;forest;1
811;176;239;164;land;false;forest;1
812;156;154;253;land;false;plains;2
813;229;247;174;land;false;forest;1
814;127;213;215;land;false;plains;1
815;196;141;184;land;false;plains;1
816;117;159;254;land;false;plains;1
817;248;219;209;land;false;plains;1
818;203;87;215;land;false;plains;1
819;186;226;173;land;false;plains;1
820;190;123;222;land;false;forest;1
821;196;95;243;land;false;plains;1
822;219;230;97;land;false;forest;1
