43;supply_node;2048.00;10.00;1724.00;1.24;0
43;supply_node;2181.00;10.78;1724.00;2.71;0
43;supply_node;2235.00;11.38;1790.00;0.47;0
43;supply_node;2129.00;9.80;1761.00;1.95;0
43;supply_node;2122.00;10.00;1643.00;4.89;0
43;supply_node;2160.00;11.50;1819.00;2.65;0
43;supply_node;2087.00;10.20;1628.00;4.12;0
43;supply_node;1930.00;13.98;1706.00;0.77;0
43;supply_node;2024.00;11.12;1631.00;3.36;0
43;supply_node;2113.00;10.07;1828.00;0.01;0
43;supply_node;2103.00;10.05;1856.00;2.95;0
43;supply_node;2187.00;11.95;1788.00;5.53;0
43;supply_node;2083.00;10.03;1714.00;2.19;0
43;supply_node;1861.00;16.95;1732.00;3.66;0
43;supply_node;2273.00;11.62;1740.00;1.42;0
43;supply_node;2193.00;11.15;1839.00;4.36;0
43;supply_node;2065.00;9.95;1804.00;5.84;0
43;supply_node;2177.00;12.98;1754.00;3.59;0
43;supply_node;2104.00;9.80;1742.00;5.07;0
43;supply_node;1930.00;10.32;1731.00;1.73;0
43;supply_node;1831.00;16.18;1708.00;5.77;0
43;supply_node;1893.00;14.00;1713.00;0.96;0
43;supply_node;2159.00;10.15;1701.00;3.90;0
43;supply_node;1964.00;13.20;1692.00;0.20;0
43;supply_node;2227.00;11.78;1633.00;3.14;0
43;supply_node;2115.00;10.75;1606.00;6.07;0
43;naval_base;2068.00;9.50;1837.00;-1.77;5471
43;naval_base;2049.00;9.50;1791.00;-0.89;8896
43;naval_base;1977.00;10.88;1733.00;-3.07;7057
43;naval_base;2130.00;9.85;1884.00;-2.75;7744
43;naval_base;1847.00;12.65;1756.00;-3.01;7363
43;naval_base;2110.00;10.05;1875.00;-3.46;8850
43;naval_base;1995.00;10.05;1743.00;-2.29;7877
43;naval_base;1888.00;10.98;1758.00;-3.08;5469
43;naval_base;2048.00;9.50;1771.00;-1.14;7207
43;naval_base;2045.00;9.80;1749.00;-3.06;7207
43;naval_base;2053.00;9.80;1751.00;-1.91;7207
43;naval_base;1942.00;10.28;1734.00;-4.47;7122
43;bunker;2144.00;11.60;1845.00;2.48;0
43;bunker;2091.00;10.00;1745.00;5.15;0
43;bunker;2077.00;9.80;1712.00;0.42;0
43;bunker;2066.00;10.00;1734.00;4.54;0
43;bunker;1973.00;11.50;1645.00;5.76;0
43;bunker;2210.00;12.23;1793.00;3.59;0
43;bunker;2175.00;11.50;1839.00;0.33;0
43;bunker;2147.00;11.23;1614.00;1.53;0
43;bunker;2139.00;14.23;1793.00;5.65;0
43;bunker;1932.00;13.10;1659.00;2.04;0
43;bunker;2209.00;11.55;1781.00;5.06;0
43;bunker;2175.00;10.88;1618.00;6.26;0
43;bunker;2099.00;11.50;1601.00;4.10;0
43;bunker;1996.00;11.00;1680.00;0.48;0
43;bunker;2063.00;10.90;1623.00;2.04;0
43;bunker;2076.00;11.00;1596.00;4.71;0
43;bunker;2004.00;12.65;1712.00;2.55;0
43;bunker;2085.00;10.62;1617.00;2.65;0
43;bunker;2274.00;10.85;1783.00;0.49;0
43;bunker;2062.00;9.85;1766.00;4.61;0
43;bunker;2252.00;10.85;1652.00;5.82;0
43;bunker;2094.00;11.70;1791.00;2.55;0
43;bunker;2013.00;10.40;1729.00;5.22;0
43;bunker;2043.00;10.65;1670.00;1.60;0
43;bunker;2153.00;10.03;1716.00;4.27;0
43;bunker;1823.00;16.50;1701.00;1.00;0
43;bunker;2160.00;10.20;1668.00;3.66;0
43;bunker;2137.00;9.90;1735.00;0.05;0
43;bunker;1852.00;16.18;1721.00;2.71;0
43;bunker;1967.00;10.65;1729.00;5.73;0
43;bunker;2176.00;12.15;1747.00;2.11;0
43;bunker;1902.00;11.82;1727.00;4.78;0
43;bunker;2244.00;11.70;1688.00;2.61;0
43;bunker;2130.00;10.00;1750.00;2.72;0
43;bunker;2039.00;10.20;1647.00;0.56;0
43;bunker;1948.00;14.00;1685.00;3.22;0
43;bunker;2048.00;10.00;1659.00;4.78;0
43;bunker;2163.00;10.00;1724.00;1.16;0
43;bunker;2207.00;11.23;1694.00;5.28;0
43;bunker;1948.00;11.85;1714.00;0.21;0
43;bunker;1893.00;13.43;1719.00;3.23;0
43;bunker;2057.00;9.85;1739.00;1.07;0
43;bunker;2184.00;12.18;1800.00;3.73;0
43;bunker;2107.00;11.18;1685.00;0.11;0
43;bunker;2114.00;10.60;1860.00;1.67;0
43;bunker;2272.00;11.62;1824.00;5.80;0
43;bunker;2271.00;11.82;1740.00;0.72;0
43;bunker;2123.00;10.00;1654.00;4.84;0
43;bunker;2110.00;9.90;1836.00;0.12;0
43;bunker;2207.00;13.12;1738.00;2.78;0
43;bunker;1887.00;13.55;1665.00;5.45;0
43;bunker;2082.00;9.85;1833.00;2.19;0
43;bunker;2229.00;11.90;1635.00;4.85;0
43;bunker;2223.00;11.75;1647.00;1.23;0
43;bunker;1946.00;10.62;1731.00;5.35;0
43;bunker;2184.00;12.28;1834.00;5.45;0
43;bunker;2136.00;10.12;1678.00;3.29;0
43;bunker;2068.00;10.12;1801.00;5.96;0
43;bunker;2232.00;11.75;1795.00;2.34;0
43;bunker;1863.00;14.65;1693.00;3.90;0
43;coastal_bunker;1880.00;10.00;1756.00;-2.20;0
43;coastal_bunker;2065.00;9.50;1828.00;-1.77;0
43;coastal_bunker;1918.00;10.00;1746.00;-2.62;0
43;coastal_bunker;2091.00;9.50;1852.00;-1.79;0
43;coastal_bunker;2063.00;10.05;1821.00;-2.97;0
43;coastal_bunker;1864.00;12.38;1752.00;-3.01;0
43;coastal_bunker;2049.00;9.57;1771.00;-1.14;0
43;coastal_bunker;2039.00;9.80;1746.00;-2.77;0
43;coastal_bunker;2021.00;9.80;1746.00;-3.77;0
43;coastal_bunker;1963.00;10.05;1733.00;-2.20;0
43;coastal_bunker;2054.00;9.50;1760.00;-1.91;0
43;coastal_bunker;2133.00;9.80;1884.00;-2.75;0
43;dockyard;2109.00;10.03;1874.00;-3.46;0
43;anti_air_building;2088.00;10.85;1797.00;6.03;0
43;anti_air_building;1910.00;10.57;1744.00;1.31;0
43;anti_air_building;2257.00;10.75;1632.00;3.97;0
43;synthetic_refinery;1906.00;15.55;1700.00;1.81;0
43;fuel_silo;2136.00;10.10;1746.00;4.47;0
43;radar_station;2053.00;10.00;1727.00;1.15;0
43;rocket_site;1965.00;11.00;1645.00;2.41;0
43;nuclear_reactor;1870.00;14.30;1743.00;0.26;0
38;arms_factory;2177.00;10.85;1889.00;2.71;0
38;arms_factory;2173.00;10.68;1892.00;0.55;0
38;arms_factory;2193.00;10.25;1863.00;4.68;0
38;arms_factory;2186.00;10.93;1855.00;5.89;0
38;arms_factory;2199.00;10.60;1881.00;2.62;0
38;arms_factory;2153.00;10.00;1899.00;5.28;0
38;industrial_complex;2189.00;10.20;1876.00;1.67;0
38;industrial_complex;2150.00;10.00;1896.00;4.33;0
38;industrial_complex;2190.00;10.38;1870.00;1.07;0
38;industrial_complex;2154.00;10.00;1888.00;2.27;0
38;industrial_complex;2171.00;10.93;1888.00;0.11;0
38;industrial_complex;2169.00;10.48;1890.00;2.78;0
38;air_base;2194.00;10.32;1862.00;4.34;0
38;supply_node;2182.00;10.15;1871.00;1.77;0
38;supply_node;2154.00;10.00;1891.00;5.81;0
38;naval_base;2143.00;9.78;1896.00;-2.41;8378
38;bunker;2197.00;10.90;1875.00;2.78;0
38;bunker;2151.00;9.80;1904.00;0.62;0
38;coastal_bunker;2146.00;9.80;1899.00;-2.41;0
38;dockyard;2150.00;9.57;1905.00;-2.41;0
38;anti_air_building;2183.00;10.00;1863.00;1.23;0
38;anti_air_building;2179.00;10.88;1888.00;5.35;0
38;anti_air_building;2168.00;10.23;1862.00;0.28;0
38;synthetic_refinery;2184.00;10.80;1882.00;3.29;0
38;fuel_silo;2193.00;10.48;1854.00;1.13;0
38;radar_station;2172.00;11.07;1878.00;2.71;0
38;rocket_site;2158.00;9.95;1897.00;0.18;0
38;nuclear_reactor;2165.00;10.93;1887.00;1.74;0
38;floating_harbor;2141.35;9.50;1905.23;0.73;3988
27;arms_factory;1894.00;12.30;1912.00;6.16;0
27;arms_factory;2043.00;13.78;1976.00;1.09;0
27;arms_factory;1964.00;12.48;1932.00;5.22;0
27;arms_factory;1838.00;12.38;1950.00;0.49;0
27;arms_factory;1934.00;10.43;1845.00;4.61;0
27;arms_factory;1530.00;10.90;2026.00;5.82;0
27;industrial_complex;2177.00;13.25;2034.00;3.66;0
27;industrial_complex;2039.00;14.80;1975.00;5.22;0
27;industrial_complex;1983.00;12.28;1930.00;1.60;0
27;industrial_complex;2076.00;11.10;2037.00;5.72;0
27;industrial_complex;1924.00;10.43;1844.00;2.10;0
27;industrial_complex;1475.00;10.98;2003.00;3.66;0
27;air_base;2179.00;13.12;2033.00;0.04;0
27;supply_node;2002.00;15.32;2009.00;3.86;0
27;supply_node;1915.00;13.05;2003.00;0.51;0
27;supply_node;1822.00;10.00;1927.00;3.44;0
27;supply_node;2190.00;12.07;2038.00;6.03;0
27;supply_node;1906.00;15.98;1938.00;2.68;0
27;supply_node;1472.00;10.43;1998.00;4.16;0
27;supply_node;1899.00;11.20;1853.00;1.92;0
27;supply_node;2005.00;13.50;1969.00;4.86;0
27;supply_node;2008.00;10.80;1892.00;0.05;0
27;supply_node;1566.00;12.20;2016.00;2.98;0
27;supply_node;2068.00;11.75;2035.00;5.57;0
27;supply_node;1688.00;10.30;2009.00;2.22;0
27;supply_node;1742.00;11.03;1928.00;5.16;0
27;supply_node;2223.00;10.18;2021.00;1.46;0
27;supply_node;2073.00;10.00;1919.00;4.40;0
27;supply_node;1871.00;10.35;1874.00;5.87;0
27;supply_node;2135.00;10.12;1936.00;3.63;0
27;supply_node;1928.00;15.78;2036.00;0.28;0
27;supply_node;1794.00;12.70;2037.00;1.77;0
27;supply_node;1929.00;10.20;1856.00;5.81;0
27;supply_node;1860.00;13.10;2005.00;1.00;0
27;supply_node;1678.00;11.25;1930.00;3.93;0
27;supply_node;2048.00;15.65;1998.00;1.70;0
27;supply_node;1971.00;14.15;1937.00;3.17;0
27;supply_node;1862.00;12.28;1932.00;6.11;0
27;supply_node;1791.00;10.45;1966.00;2.41;0
27;supply_node;1903.00;10.43;1898.00;5.35;0
27;supply_node;2092.00;11.65;1945.00;2.00;0
27;supply_node;2129.00;12.82;2002.00;4.58;0
27;supply_node;1443.00;10.30;1960.00;1.24;0
27;supply_node;1540.00;10.75;1988.00;2.71;0
27;supply_node;1652.00;11.25;2006.00;0.47;0
27;supply_node;1734.00;12.98;2036.00;1.95;0
27;supply_node;1969.00;17.20;2034.00;4.89;0
27;supply_node;2036.00;10.00;1905.00;2.65;0
27;supply_node;1835.00;13.25;2033.00;4.12;0
27;supply_node;1600.00;10.10;2037.00;0.77;0
27;supply_node;1490.00;10.45;2037.00;3.36;0
27;supply_node;1439.00;10.70;1994.00;0.01;0
27;supply_node;1417.00;10.80;2010.00;2.95;0
27;supply_node;1514.00;10.78;1966.00;5.53;0
27;supply_node;1999.00;16.40;2036.00;2.19;0
27;supply_node;2166.00;12.45;1978.00;3.66;0
27;supply_node;1711.00;11.20;1938.00;1.42;0
27;supply_node;1639.00;11.07;2034.00;4.36;0
27;supply_node;2030.00;16.15;2022.00;5.84;0
27;supply_node;1668.00;10.00;1980.00;3.59;0
27;supply_node;1988.00;11.23;1902.00;5.07;0
27;supply_node;1438.00;11.07;2033.00;1.73;0
27;supply_node;1829.00;11.73;1988.00;5.77;0
27;supply_node;2103.00;9.80;1922.00;0.96;0
27;supply_node;1756.00;11.38;1985.00;3.90;0
27;supply_node;1762.00;11.12;2022.00;0.20;0
27;supply_node;1890.00;15.48;1971.00;3.14;0
27;supply_node;1885.00;14.23;2029.00;6.07;0
27;supply_node;2163.00;12.35;2025.00;2.37;0
27;supply_node;1938.00;14.62;1962.00;5.31;0
27;supply_node;1840.00;10.32;1897.00;0.50;0
27;supply_node;1608.00;10.53;2012.00;4.54;0
27;supply_node;1966.00;10.70;1858.00;1.20;0
27;supply_node;2143.00;11.50;1965.00;2.68;0
27;supply_node;2036.00;13.88;1955.00;0.43;0
27;supply_node;2003.00;13.00;1920.00;1.91;0
27;supply_node;1798.00;12.30;2005.00;4.85;0
27;supply_node;2099.00;10.80;2028.00;1.15;0
27;supply_node;1519.00;11.48;2023.00;4.08;0
27;supply_node;1948.00;10.40;1892.00;0.74;0
27;supply_node;1707.00;10.48;1979.00;3.32;0
27;supply_node;2086.00;11.32;1996.00;6.26;0
27;supply_node;1382.00;10.00;1999.00;1.45;0
27;supply_node;1823.00;12.28;1954.00;4.39;0
27;supply_node;1768.00;11.90;1947.00;2.15;0
27;supply_node;1475.00;10.98;1958.00;3.63;0
27;supply_node;2131.00;11.00;2037.00;0.28;0
27;supply_node;2192.00;10.85;2004.00;2.87;0
27;supply_node;1853.00;15.12;1963.00;5.80;0
27;supply_node;1547.00;11.70;2038.00;2.45;0
27;supply_node;1670.00;11.75;2035.00;5.03;0
27;supply_node;1701.00;10.93;2037.00;1.69;0
27;supply_node;2223.00;10.10;2039.00;3.17;0
27;supply_node;1462.00;10.75;2022.00;0.92;0
27;supply_node;1950.00;14.82;2007.00;3.86;0
27;supply_node;1724.00;12.30;2008.00;5.34;0
27;supply_node;1507.00;9.55;1995.00;3.10;0
27;supply_node;1403.00;10.48;1988.00;4.57;0
27;supply_node;2112.00;12.40;1965.00;1.23;0
27;supply_node;1736.00;10.00;1960.00;5.27;0
27;supply_node;1976.00;12.57;1962.00;0.46;0
27;supply_node;2068.00;11.73;1975.00;3.40;0
27;supply_node;1940.00;12.78;1926.00;5.99;0
27;supply_node;1700.00;11.45;1914.00;2.64;0
27;supply_node;1871.00;11.18;1904.00;5.57;0
27;supply_node;2004.00;10.00;1874.00;1.87;0
27;supply_node;1988.00;10.90;1868.00;4.81;0
27;supply_node;1990.00;10.03;1842.00;0.01;0
27;supply_node;1945.00;10.40;1835.00;4.05;0
27;supply_node;1545.00;9.90;1952.00;5.52;0
27;naval_base;2232.00;10.00;2019.00;1.15;8307
27;naval_base;1707.00;9.57;1962.00;-0.23;8737
27;naval_base;1644.00;9.57;1990.00;-0.40;8791
27;naval_base;1812.00;9.50;1927.00;-1.72;8822
27;naval_base;1417.00;9.50;1969.00;-1.94;8804
27;naval_base;1649.00;9.57;1981.00;-1.23;8791
27;naval_base;2161.00;10.00;1948.00;-0.15;7398
27;naval_base;1588.00;9.53;2002.00;-0.90;8782
27;naval_base;1825.00;9.50;1904.00;-1.95;8496
27;naval_base;2031.00;9.57;1886.00;-0.24;8848
27;naval_base;1496.00;10.43;2027.00;0.21;8787
27;naval_base;1982.00;9.80;1836.00;-0.59;6825
27;naval_base;1755.00;9.50;1917.00;0.50;8706
27;naval_base;1406.00;10.30;1986.00;0.88;8787
27;naval_base;1678.00;9.50;1954.00;-3.26;7280
27;naval_base;1883.00;9.50;1845.00;-1.23;5915
27;naval_base;1486.00;9.50;2010.00;-1.39;8787
27;naval_base;1964.00;9.50;1833.00;1.33;7061
27;naval_base;1484.00;9.90;1989.00;0.08;8787
27;naval_base;1554.00;9.57;1953.00;1.25;7751
27;naval_base;1719.00;9.73;1957.00;-1.57;8737
27;naval_base;2209.00;10.07;1999.00;1.27;8779
27;naval_base;1862.00;9.73;1873.00;-1.25;7722
27;naval_base;1585.00;10.20;2001.00;0.53;8782
27;naval_base;2127.00;9.57;1922.00;-0.08;8825
27;naval_base;1425.00;9.68;1991.00;-1.28;8787
27;naval_base;1684.00;9.73;1906.00;-0.56;6715
27;naval_base;1917.00;9.75;1833.00;-0.48;8872
27;naval_base;1404.00;10.03;2015.00;-2.00;7841
27;naval_base;1549.00;10.23;1992.00;1.48;7787
27;naval_base;1377.00;9.85;1999.00;0.24;8783
27;naval_base;2006.00;10.12;1860.00;0.98;7995
27;naval_base;1479.00;10.10;1979.00;-2.93;8787
27;naval_base;2074.00;9.50;1903.00;-0.06;8162
27;naval_base;1703.00;9.80;1947.00;-2.62;8737
27;naval_base;2015.00;9.95;1872.00;1.06;7995
27;naval_base;1799.00;9.50;1942.00;1.41;8822
27;naval_base;2110.00;9.50;1912.00;0.54;8831
27;naval_base;1470.00;10.40;2017.00;1.36;8787
27;naval_base;1498.00;9.80;2023.00;-1.48;8787
27;naval_base;1501.00;9.53;1956.00;-0.79;8806
27;naval_base;1421.00;9.50;2044.00;-1.87;8172
27;naval_base;1973.00;9.68;1832.00;0.18;7061
27;bunker;2146.00;13.23;1999.00;1.31;0
27;bunker;1877.00;17.12;1979.00;3.97;0
27;bunker;1984.00;17.45;2040.00;1.81;0
27;bunker;1513.00;10.32;1983.00;4.47;0
27;bunker;1821.00;13.10;1938.00;6.03;0
27;bunker;2122.00;11.55;1954.00;2.41;0
27;bunker;1811.00;11.57;1986.00;0.26;0
27;bunker;2069.00;11.32;1987.00;0.36;0
27;bunker;2008.00;9.95;1865.00;4.48;0
27;bunker;1854.00;15.43;1968.00;0.86;0
27;bunker;1965.00;10.40;1876.00;3.52;0
27;bunker;1742.00;10.10;1982.00;0.26;0
27;bunker;1880.00;10.65;1857.00;2.93;0
27;bunker;1733.00;11.78;2023.00;5.59;0
27;bunker;1882.00;11.12;1871.00;1.97;0
27;bunker;1721.00;10.20;1972.00;4.99;0
27;bunker;2004.00;12.82;1966.00;6.20;0
27;bunker;1714.00;11.12;2024.00;4.04;0
27;bunker;1912.00;10.98;1879.00;0.42;0
27;bunker;2155.00;11.50;2042.00;3.44;0
27;bunker;1668.00;10.00;1978.00;4.64;0
27;bunker;1705.00;12.20;2013.00;2.48;0
27;bunker;1914.00;15.62;2016.00;0.32;0
27;bunker;1920.00;15.05;2030.00;0.43;0
27;bunker;1747.00;11.55;2030.00;4.55;0
27;bunker;2096.00;10.20;1987.00;0.93;0
27;bunker;1565.00;10.20;2042.00;2.49;0
27;bunker;2191.00;12.18;2039.00;5.15;0
27;bunker;1598.00;9.85;2006.00;2.99;0
27;bunker;2188.00;9.85;1980.00;4.20;0
27;bunker;1656.00;11.05;2040.00;0.94;0
27;bunker;1937.00;10.10;1850.00;3.60;0
27;bunker;1963.00;15.45;1996.00;6.26;0
27;bunker;1812.00;11.20;2004.00;4.10;0
27;bunker;1848.00;10.68;1907.00;5.66;0
27;bunker;2212.00;10.95;2021.00;2.05;0
27;bunker;1993.00;10.20;1841.00;4.71;0
27;bunker;1854.00;14.75;2017.00;2.55;0
27;bunker;1465.00;10.43;2004.00;4.11;0
27;bunker;1945.00;13.57;1948.00;0.49;0
27;bunker;1796.00;10.30;1956.00;3.15;0
27;bunker;1939.00;12.03;1924.00;6.18;0
27;bunker;2029.00;15.53;1969.00;1.10;0
27;bunker;1942.00;10.78;1884.00;5.22;0
27;bunker;1561.00;10.30;1999.00;3.06;0
27;bunker;2034.00;9.80;1896.00;3.16;0
27;bunker;1488.00;10.70;2040.00;1.00;0
27;bunker;1495.00;10.70;1962.00;3.67;0
27;bunker;1993.00;11.00;1926.00;0.05;0
27;bunker;2100.00;10.88;2045.00;1.61;0
27;bunker;2008.00;10.80;1896.00;5.73;0
27;bunker;1917.00;13.15;1954.00;0.65;0
27;bunker;2148.00;10.80;1950.00;4.78;0
27;bunker;1756.00;10.30;1933.00;0.06;0
27;bunker;2207.00;13.15;2037.00;4.18;0
27;bunker;2080.00;10.07;1945.00;0.56;0
27;bunker;2128.00;11.35;2041.00;2.12;0
27;bunker;1757.00;10.35;1960.00;6.24;0
27;bunker;1855.00;13.70;1919.00;1.17;0
27;bunker;1670.00;10.40;2022.00;5.29;0
27;bunker;1677.00;12.23;1939.00;0.57;0
27;bunker;2055.00;11.07;1992.00;3.23;0
27;bunker;1433.00;11.23;2044.00;5.89;0
27;bunker;1875.00;11.40;1902.00;3.73;0
27;bunker;1436.00;10.32;1988.00;3.84;0
27;bunker;1423.00;10.05;2024.00;1.68;0
27;bunker;1832.00;10.05;1919.00;5.80;0
27;bunker;1702.00;10.88;1918.00;0.72;0
27;bunker;2067.00;11.98;2043.00;3.74;0
27;bunker;2027.00;15.85;2036.00;0.12;0
27;bunker;1515.00;11.50;2017.00;4.25;0
27;bunker;1457.00;10.98;2007.00;4.35;0
27;bunker;1813.00;13.05;2036.00;2.19;0
27;bunker;1428.00;10.48;1973.00;4.85;0
27;bunker;1598.00;10.35;2028.00;1.23;0
27;bunker;2123.00;10.57;1937.00;2.79;0
27;bunker;1846.00;12.73;2033.00;0.63;0
27;bunker;1704.00;11.55;2036.00;3.30;0
27;bunker;1550.00;10.35;1997.00;5.96;0
27;bunker;2200.00;12.60;2022.00;2.70;0
27;bunker;1644.00;10.00;2004.00;3.90;0
27;bunker;2113.00;9.85;1917.00;1.74;0
27;bunker;1904.00;14.90;2033.00;4.41;0
27;bunker;1396.00;10.40;2001.00;5.97;0
27;bunker;1764.00;11.50;1954.00;2.35;0
27;bunker;1994.00;14.62;2022.00;0.19;0
27;bunker;1969.00;13.15;1930.00;1.39;0
27;bunker;1974.00;14.35;1974.00;4.42;0
27;bunker;1999.00;15.73;2029.00;2.26;0
27;bunker;1931.00;9.80;1831.00;4.92;0
27;bunker;1530.00;10.15;1961.00;0.19;0
27;bunker;1705.00;9.85;1943.00;2.86;0
27;bunker;1998.00;10.28;1860.00;0.70;0
27;bunker;1397.00;10.65;1993.00;1.91;0
27;bunker;1960.00;16.30;2008.00;4.93;0
27;bunker;2066.00;10.00;1910.00;1.31;0
27;bunker;1989.00;10.78;1899.00;3.97;0
27;bunker;1551.00;10.20;1953.00;0.35;0
27;coastal_bunker;1453.00;9.50;1938.00;0.48;0
27;coastal_bunker;1924.00;9.50;1831.00;-1.40;0
27;coastal_bunker;1677.00;9.50;1910.00;0.09;0
27;coastal_bunker;1882.00;9.50;1846.00;-1.23;0
27;coastal_bunker;2192.00;9.62;1982.00;1.39;0
27;coastal_bunker;1640.00;9.50;1997.00;-1.48;0
27;coastal_bunker;1494.00;9.60;1994.00;-1.39;0
27;coastal_bunker;1740.00;9.50;1917.00;0.50;0
27;coastal_bunker;1502.00;9.78;2025.00;-1.48;0
27;coastal_bunker;1409.00;9.95;1979.00;0.88;0
27;coastal_bunker;1708.00;9.80;1952.00;-2.62;0
27;coastal_bunker;2239.00;9.50;2015.00;1.15;0
27;coastal_bunker;1696.00;9.55;1973.00;-0.23;0
27;coastal_bunker;1373.00;10.03;1999.00;-1.42;0
27;coastal_bunker;2027.00;9.80;1884.00;-0.24;0
27;coastal_bunker;1626.00;10.00;2002.00;1.45;0
27;coastal_bunker;2127.00;9.85;1923.00;-0.08;0
27;coastal_bunker;1778.00;9.57;1938.00;0.42;0
27;coastal_bunker;1496.00;10.15;1956.00;1.26;0
27;coastal_bunker;1482.00;10.88;2002.00;-4.15;0
27;coastal_bunker;2006.00;10.00;1852.00;0.98;0
27;coastal_bunker;1523.00;10.07;1954.00;0.43;0
27;coastal_bunker;1810.00;9.50;1929.00;-1.72;0
27;coastal_bunker;1693.00;9.95;1904.00;-0.56;0
27;coastal_bunker;1500.00;9.65;2028.00;0.21;0
27;coastal_bunker;1422.00;9.55;2021.00;-3.44;0
27;coastal_bunker;1551.00;10.20;1983.00;1.48;0
27;coastal_bunker;1551.00;9.68;1949.00;1.25;0
27;coastal_bunker;1580.00;9.88;1999.00;0.53;0
27;coastal_bunker;1835.00;9.57;1883.00;-0.73;0
27;coastal_bunker;2006.00;9.95;1861.00;1.06;0
27;coastal_bunker;1875.00;9.50;1856.00;0.17;0
27;coastal_bunker;1483.00;9.50;2021.00;1.36;0
27;coastal_bunker;2001.00;9.50;1838.00;1.33;0
27;coastal_bunker;1448.00;9.50;1985.00;0.22;0
27;coastal_bunker;2201.00;9.90;1987.00;0.54;0
27;coastal_bunker;1683.00;9.50;1972.00;0.61;0
27;coastal_bunker;2070.00;9.50;1902.00;-0.06;0
27;coastal_bunker;1722.00;9.90;1959.00;-1.57;0
27;coastal_bunker;2112.00;9.50;1913.00;0.54;0
27;coastal_bunker;1420.00;9.50;2045.00;-1.87;0
27;coastal_bunker;1972.00;9.85;1832.00;0.18;0
27;coastal_bunker;1917.00;9.75;1833.00;-0.48;0
27;dockyard;1393.00;9.50;1989.00;-1.17;0
27;anti_air_building;2174.00;11.62;1993.00;3.67;0
27;anti_air_building;2106.00;9.80;1918.00;0.40;0
27;anti_air_building;2001.00;12.18;1959.00;1.61;0
27;synthetic_refinery;2062.00;10.82;2015.00;5.73;0
27;fuel_silo;1914.00;15.57;2015.00;2.12;0
